region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
seattle-tacoma,0.0,2018,porsche,911 gt3 touring,excellent,6 cylinders,other,8246.0,clean,manual,rwd,other,blue,wa
seattle-tacoma,0.0,2015,ford,f-350 super duty flat bed,excellent,8 cylinders,diesel,59201.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,1.0,1971,ford,1971 DeTomaso Pantera,excellent,6 cylinders,gas,35000.0,clean,manual,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,ford,f150 lariat 4x4 half ton,excellent,6 cylinders,gas,46956.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2019,toyota,camry le fwd gas sedan,excellent,6 cylinders,gas,22689.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2018,ford,f-150,excellent,6 cylinders,gas,21661.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2017,ford,f-150 xl,excellent,6 cylinders,gas,45105.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2018,ford,mustang gt,excellent,8 cylinders,gas,20862.0,clean,manual,rwd,coupe,white,wa
seattle-tacoma,0.0,2017,ford,escape se,excellent,4 cylinders,gas,19642.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2014,ford,f-150,excellent,8 cylinders,gas,96332.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,1.0,1975,ford,1975 Isuzu 117 Coupe,excellent,6 cylinders,gas,38000.0,clean,manual,4wd,sedan,white,wa
seattle-tacoma,0.0,2018,ford,f-350sd lariat,excellent,8 cylinders,diesel,17543.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2018,jeep,wrangler jk unlimited saha,excellent,6 cylinders,gas,29521.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2015,jeep,wrangler unlimited rubicon,excellent,6 cylinders,gas,46002.0,clean,automatic,4wd,convertible,white,wa
seattle-tacoma,0.0,2015,ford,f-150,excellent,6 cylinders,gas,63886.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2017,ford,escape se,excellent,4 cylinders,gas,22788.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2017,gmc,yukon slt,excellent,8 cylinders,gas,29137.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,1.0,1960,ford,1960 Lotus Elite,excellent,6 cylinders,gas,34000.0,clean,manual,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,ford,f-150 platinum,excellent,6 cylinders,gas,44908.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,ford,f-250sd,excellent,8 cylinders,diesel,12217.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2018,subaru,crosstrek 2.0i limited,excellent,4 cylinders,gas,22128.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2019,chevrolet,blazer base,excellent,6 cylinders,gas,15933.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2016,gmc,terrain sle-1,excellent,4 cylinders,gas,32797.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2017,gmc,sierra 1500 sle,excellent,6 cylinders,gas,56687.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2016,ford,mustang gt,excellent,8 cylinders,gas,19646.0,clean,manual,rwd,coupe,white,wa
seattle-tacoma,0.0,2016,chevrolet,silverado 3500hd ltz,excellent,8 cylinders,diesel,121068.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2016,kia,sorento lx,excellent,4 cylinders,gas,80059.0,clean,automatic,fwd,SUV,white,wa
seattle-tacoma,0.0,2017,ford,f-150,excellent,6 cylinders,gas,29622.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2014,ford,f-150,excellent,8 cylinders,gas,59085.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2007,chevrolet,hhr lt,excellent,4 cylinders,gas,93109.0,clean,automatic,fwd,SUV,white,wa
seattle-tacoma,0.0,2018,hyundai,tucson sel,excellent,4 cylinders,gas,30879.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2018,kia,sportage sx,excellent,4 cylinders,gas,32372.0,clean,automatic,fwd,SUV,white,wa
seattle-tacoma,0.0,2017,chevrolet,silverado 1500 lt,excellent,8 cylinders,gas,22717.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2013,ford,f-150,excellent,6 cylinders,gas,78525.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2015,bmw,4 series 428i,excellent,4 cylinders,gas,53097.0,clean,automatic,rwd,convertible,white,wa
seattle-tacoma,0.0,2020,subaru,wrx premium,excellent,4 cylinders,gas,14981.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2020,kia,soul ex,excellent,4 cylinders,gas,36719.0,clean,automatic,fwd,hatchback,white,wa
seattle-tacoma,0.0,2017,ford,f-150 raptor,excellent,6 cylinders,gas,17853.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2020,chevrolet,blazer premier,excellent,6 cylinders,gas,21726.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2018,subaru,outback 2.5i,excellent,4 cylinders,gas,29916.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2021,kia,soul lx,excellent,4 cylinders,gas,118.0,clean,manual,fwd,hatchback,white,wa
seattle-tacoma,0.0,2019,kia,forte s,excellent,4 cylinders,gas,4368.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2018,honda,cr-v ex-l,excellent,4 cylinders,gas,41415.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2012,ford,f-150,excellent,6 cylinders,gas,82414.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,chevrolet,express 2500 work van,excellent,8 cylinders,gas,12117.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2016,ford,fusion titanium,excellent,4 cylinders,gas,88884.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2017,ford,f-350sd lariat,excellent,8 cylinders,diesel,19429.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2012,gmc,sierra 2500hd slt,excellent,8 cylinders,gas,43500.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,dodge,charger sxt,excellent,6 cylinders,gas,28877.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2020,ram,3500 big horn lifted long b,excellent,6 cylinders,diesel,11880.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2018,honda,accord touring 2.0t,excellent,4 cylinders,gas,32836.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2017,ford,escape titanium,excellent,4 cylinders,gas,40159.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2019,gmc,savana 2500 work van,excellent,8 cylinders,gas,11328.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2020,gmc,sierra 3500hd sle,excellent,8 cylinders,diesel,7856.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2018,ford,f-150,excellent,6 cylinders,gas,24693.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2015,chevrolet,silverado 3500hd ltz,excellent,8 cylinders,diesel,59077.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2006,ram,5.9 cummins 3500 4x4,excellent,6 cylinders,diesel,175050.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2013,jeep,wrangler unlimited sahara,excellent,6 cylinders,gas,68053.0,clean,automatic,4wd,SUV,silver,wa
seattle-tacoma,0.0,2017,chevrolet,tahoe premier 4x4 gas,excellent,6 cylinders,gas,53829.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2006,jeep,wrangler sport,excellent,6 cylinders,gas,132178.0,clean,manual,4wd,convertible,white,wa
seattle-tacoma,0.0,2018,jeep,grand cherokee limited,excellent,6 cylinders,gas,70178.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2019,gmc,sierra 3500 slt duramax die,excellent,8 cylinders,diesel,68679.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,1994,dodge,viper rt/10,excellent,6 cylinders,gas,20296.0,clean,manual,4wd,sedan,white,wa
seattle-tacoma,0.0,2016,toyota,4runner sr5 4x4 gas suv,excellent,6 cylinders,gas,40363.0,clean,automatic,4wd,SUV,grey,wa
seattle-tacoma,0.0,2012,ford,f-150 fx4,excellent,6 cylinders,gas,101010.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2017,gmc,sierra 3500 denali duramax,excellent,8 cylinders,diesel,107361.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2018,ford,f150 xlt fx4 4x4 1/2 ton,excellent,6 cylinders,gas,23156.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2019,toyota,camry le fwd gas sedan,excellent,6 cylinders,gas,18826.0,clean,automatic,fwd,sedan,grey,wa
seattle-tacoma,0.0,2018,hyundai,tucson sel,excellent,4 cylinders,gas,57223.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,1.0,2020,toyota,tundra sr5 trd off road,like new,8 cylinders,gas,13000.0,clean,automatic,4wd,truck,grey,wa
seattle-tacoma,0.0,1990,nissan,skyline,excellent,6 cylinders,gas,92548.0,clean,manual,4wd,sedan,white,wa
seattle-tacoma,0.0,2014,ford,f-150,excellent,8 cylinders,gas,50488.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2015,jeep,wrangler unlimited sport,excellent,6 cylinders,gas,57221.0,clean,automatic,4wd,convertible,white,wa
seattle-tacoma,0.0,2013,jeep,wrangler unlimited sahara,excellent,6 cylinders,gas,127425.0,clean,automatic,4wd,convertible,white,wa
seattle-tacoma,0.0,2014,ram,1500,excellent,6 cylinders,gas,48632.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2012,infiniti,qx56 8-passenger,excellent,8 cylinders,gas,116881.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2007,bmw,5 series 550i,excellent,8 cylinders,gas,117147.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2013,subaru,impreza sedan wrx wrx li,excellent,4 cylinders,gas,60343.0,clean,manual,4wd,sedan,white,wa
seattle-tacoma,0.0,2016,jeep,wrangler unlimited rubicon,excellent,6 cylinders,gas,41227.0,clean,automatic,4wd,SUV,black,wa
seattle-tacoma,0.0,2018,ford,f150 xl rwd 1/2 ton gas,excellent,6 cylinders,gas,32243.0,clean,automatic,rwd,truck,white,wa
seattle-tacoma,0.0,2016,ford,fusion hybrid se,excellent,4 cylinders,hybrid,38011.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2017,ford,f-350 super duty xlt,excellent,8 cylinders,diesel,90434.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2019,honda,civic sedan lx,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2018,ram,2500 tradesman,excellent,6 cylinders,diesel,44911.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2018,honda,accord sedan sport 1.5t,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2019,ford,f-350 super duty xlt,excellent,8 cylinders,diesel,31099.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2018,nissan,altima,excellent,6 cylinders,gas,52879.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2019,toyota,camry le fwd gas sedan,excellent,6 cylinders,gas,15579.0,clean,automatic,fwd,sedan,grey,wa
seattle-tacoma,0.0,2019,toyota,camry se fwd gas sedan,excellent,6 cylinders,gas,32508.0,clean,automatic,fwd,sedan,silver,wa
seattle-tacoma,0.0,2014,ram,1500 bighorn 4x4 gas,excellent,6 cylinders,gas,53740.0,clean,automatic,4wd,truck,black,wa
seattle-tacoma,0.0,2019,toyota,camry le fwd gas sedan,excellent,6 cylinders,gas,21450.0,clean,automatic,fwd,sedan,grey,wa
seattle-tacoma,0.0,2015,ford,f-350 super duty lariat,excellent,8 cylinders,diesel,62402.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2018,ford,focus se,excellent,3 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2018,honda,accord sedan sport 2.0t,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2018,ram,1500 big horn,excellent,8 cylinders,gas,47295.0,clean,automatic,4wd,pickup,white,wa
seattle-tacoma,0.0,2017,ford,f-350 super duty lariat,excellent,8 cylinders,diesel,81934.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2015,honda,accord sedan lx,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2019,ford,f-350 super duty lariat,excellent,8 cylinders,diesel,79465.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2018,honda,accord sedan ex-l 1.5t,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2010,lincoln,mkx base,good,6 cylinders,gas,142372.0,clean,automatic,4wd,wagon,black,wa
seattle-tacoma,0.0,2018,ford,f-350 super duty xlt,excellent,8 cylinders,diesel,49349.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2010,honda,accord sdn ex,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2017,volkswagen,f-150,excellent,other,other,68690.0,clean,other,fwd,other,white,wa
seattle-tacoma,0.0,2010,mazda,f-150,excellent,other,other,116467.0,clean,automatic,fwd,other,white,wa
seattle-tacoma,0.0,2012,ram,3500 laramie limited,excellent,6 cylinders,diesel,64867.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2019,honda,accord sedan sport 1.5t,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2016,ford,lifted f350 deisel lariat,excellent,6 cylinders,diesel,85972.0,clean,automatic,4wd,truck,grey,wa
seattle-tacoma,0.0,2018,chrysler,pacifica touring l,excellent,6 cylinders,gas,60020.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2015,honda,accord sedan ex-l,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2018,gmc,sierra 2500 slt,excellent,8 cylinders,diesel,62710.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2018,honda,civic hatchback ex,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,fwd,hatchback,white,wa
seattle-tacoma,0.0,2017,toyota,tacoma ebony,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2017,dodge,challenger sxt rwd gas,excellent,6 cylinders,gas,18164.0,clean,automatic,rwd,coupe,red,wa
seattle-tacoma,0.0,2013,ford,f-350 super duty lariat,excellent,8 cylinders,diesel,84291.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2007,toyota,prius,excellent,4 cylinders,hybrid,96805.90582806747,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2019,honda,cr-v ex-l,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2020,ram,1500 classic slt 4x4,excellent,6 cylinders,gas,7156.0,clean,automatic,4wd,truck,grey,wa
seattle-tacoma,0.0,2010,toyota,prius,excellent,4 cylinders,hybrid,96805.90582806747,clean,automatic,fwd,hatchback,white,wa
seattle-tacoma,0.0,2006,chevrolet,cobalt ss,excellent,4 cylinders,gas,75055.0,clean,manual,fwd,coupe,white,wa
seattle-tacoma,0.0,2017,honda,cr-v ex-l,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2018,jeep,wrangler jk unlimited alti,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,4wd,convertible,white,wa
seattle-tacoma,0.0,2003,acura,tl 3.2 w/navi,excellent,6 cylinders,gas,173356.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2016,ram,1500 st 4x4 half ton,excellent,6 cylinders,gas,98718.0,clean,automatic,4wd,truck,white,wa
seattle-tacoma,0.0,2019,honda,cr-v ex,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2019,acura,rdx black,excellent,4 cylinders,gas,96805.90582806747,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2006,bmw,325,excellent,6 cylinders,gas,179000.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2012,mercedes-benz,gl450 4matic awd,excellent,6 cylinders,gas,66043.0,clean,automatic,4wd,SUV,grey,wa
seattle-tacoma,0.0,2017,infiniti,qx80 4x4 gas suv auto,excellent,6 cylinders,gas,41667.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2016,dodge,grand caravan sxt fwd gas,excellent,6 cylinders,gas,89080.0,clean,automatic,fwd,van,black,wa
seattle-tacoma,0.0,2016,honda,crv exl awd gas suv auto,excellent,6 cylinders,gas,87553.0,clean,automatic,4wd,SUV,silver,wa
seattle-tacoma,0.0,2014,honda,accord lx fwd gas sedan,excellent,6 cylinders,gas,100612.0,clean,automatic,fwd,sedan,yellow,wa
seattle-tacoma,0.0,2014,ram,1500 sport 4x4 gas,excellent,6 cylinders,gas,90995.0,clean,automatic,4wd,truck,black,wa
seattle-tacoma,0.0,2018,ram,cummins 2500,excellent,6 cylinders,diesel,43375.0,clean,automatic,4wd,truck,black,wa
seattle-tacoma,0.0,2005,chevrolet,silverado,excellent,6 cylinders,gas,141288.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2008,chevrolet,suburban,excellent,6 cylinders,other,174749.0,clean,automatic,4wd,SUV,silver,wa
seattle-tacoma,0.0,2009,subaru,impreza,excellent,6 cylinders,gas,152845.0,clean,automatic,4wd,sedan,blue,wa
seattle-tacoma,0.0,2017,ford,f350 diesel power stroke,excellent,6 cylinders,diesel,79338.0,clean,automatic,4wd,truck,grey,wa
seattle-tacoma,0.0,2019,buick,enclave,excellent,6 cylinders,gas,42624.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2020,jeep,wrangler unlimited sport,excellent,6 cylinders,gas,13673.0,clean,automatic,4wd,SUV,red,wa
seattle-tacoma,0.0,2015,ford,mustang gt rwd gas coupe,excellent,6 cylinders,gas,46402.0,clean,manual,rwd,coupe,yellow,wa
seattle-tacoma,0.0,2021,subaru,outback touring awd gas,excellent,6 cylinders,gas,1087.0,clean,automatic,4wd,SUV,blue,wa
seattle-tacoma,0.0,2007,mercedes-benz,gl-class gl320 cdi,excellent,6 cylinders,diesel,178540.0,clean,automatic,4wd,SUV,black,wa
seattle-tacoma,0.0,2011,chevrolet,express cargo van,excellent,6 cylinders,gas,116995.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2017,ram,2500 6-speed manual diesel,excellent,6 cylinders,diesel,135292.0,clean,manual,rwd,truck,white,wa
seattle-tacoma,0.0,2019,toyota,tacoma 4wd trd sport,excellent,6 cylinders,gas,22344.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,toyota,tacoma 2wd,excellent,6 cylinders,gas,22179.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2019,chevrolet,silverado 1500 ltz,excellent,8 cylinders,gas,16088.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2020,toyota,tacoma 2wd sr,excellent,4 cylinders,gas,1169.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2019,chevrolet,silverado 1500 ld lt,excellent,8 cylinders,gas,23043.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2015,chevrolet,silverado 1500 lt,excellent,6 cylinders,gas,55925.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2017,volkswagen,beetle 1.8t fleet,excellent,4 cylinders,gas,45468.0,clean,automatic,fwd,hatchback,white,wa
seattle-tacoma,0.0,2016,jeep,cherokee latitude,excellent,4 cylinders,gas,53727.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2018,gmc,sierra 2500hd base,excellent,8 cylinders,gas,9705.0,clean,automatic,rwd,sedan,white,wa
seattle-tacoma,0.0,2017,jeep,wrangler unlimited sahara,excellent,6 cylinders,gas,42672.0,clean,automatic,4wd,convertible,white,wa
seattle-tacoma,0.0,2018,jeep,renegade latitude,excellent,4 cylinders,gas,19559.0,clean,manual,fwd,SUV,white,wa
seattle-tacoma,0.0,2016,ford,super duty f-350 srw,excellent,8 cylinders,diesel,71520.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2007,ford,f150 lariat rwd half ton,excellent,6 cylinders,gas,73271.0,clean,automatic,rwd,truck,black,wa
seattle-tacoma,0.0,2015,ford,explorer sport 4x4 gas suv,excellent,6 cylinders,gas,82575.0,clean,automatic,4wd,SUV,silver,wa
seattle-tacoma,0.0,2017,lexus,es es 350,excellent,6 cylinders,gas,31270.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2018,ford,super duty f-350 srw,excellent,8 cylinders,diesel,56598.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2009,hyundai,elantra gls,excellent,4 cylinders,gas,130569.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2019,ford,super duty f-350 srw,excellent,8 cylinders,gas,21280.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2010,chrysler,town & country lx,excellent,6 cylinders,gas,131336.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2015,ford,super duty f-350 srw,excellent,8 cylinders,diesel,59276.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2020,kia,soul s,excellent,4 cylinders,gas,12362.0,clean,automatic,fwd,hatchback,white,wa
seattle-tacoma,0.0,2019,ford,super duty f-350 srw,excellent,8 cylinders,diesel,15455.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2013,nissan,leaf s,excellent,6 cylinders,electric,52874.0,clean,automatic,fwd,hatchback,white,wa
seattle-tacoma,0.0,2016,ford,super duty f-350 srw,excellent,8 cylinders,diesel,68578.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2017,acura,mdx w/technology pkg,excellent,6 cylinders,gas,30215.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2018,ford,f-150 raptor,excellent,6 cylinders,gas,28310.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,nissan,pathfinder sl,excellent,6 cylinders,gas,32358.0,clean,automatic,4wd,SUV,white,wa
seattle-tacoma,0.0,2016,ford,f-150 black,excellent,8 cylinders,gas,31772.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2019,hyundai,sonata se,excellent,4 cylinders,gas,31028.0,clean,automatic,fwd,sedan,white,wa
seattle-tacoma,0.0,2020,ford,f-150 limited,excellent,6 cylinders,gas,7504.0,clean,automatic,4wd,sedan,white,wa
seattle-tacoma,0.0,2003,dodge,durango sport,excellent,8 cylinders,gas,117265.0,clean,automatic,rwd,SUV,white,wa
seattle-tacoma,0.0,2017,honda,civic coupe si,excellent,4 cylinders,gas,19951.0,clean,manual,fwd,coupe,white,wa
seattle-tacoma,0.0,2017,ford,f-150,excellent,6 cylinders,gas,51355.0,clean,automatic,4wd,sedan,white,wa
